"current_category";"current_subcategory";"current_subcategory2";"base_item_name";"sample_item_id";"sample_display_name";"corrected_category";"corrected_subcategory";"corrected_subcategory2";"category_sort_order";"subcategory_sort_order";"item_sort_order";"notes"
"Other";"";"";"Master Gamekeeper's Trophy Journal (Full)";"T6_JOURNAL_TROPHY_HIDE_FULL";"[T6] Master Gamekeeper's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Gamekeeper's Trophy Journal (Partially Full)";"T6_JOURNAL_TROPHY_HIDE";"[T6] Master Gamekeeper's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Imbuer Contract";"T6_LABOURER_CONTRACT_MAGE";"[T6] Master Imbuer Contract";"";"";"";"";"";"";""
"Other";"";"";"Master Imbuer's Journal (Empty)";"T6_JOURNAL_MAGE_EMPTY";"[T6] Master Imbuer's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Master Imbuer's Journal (Full)";"T6_JOURNAL_MAGE_FULL";"[T6] Master Imbuer's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Imbuer's Journal (Partially Full)";"T6_JOURNAL_MAGE";"[T6] Master Imbuer's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Lumberjack Contract";"T6_LABOURER_CONTRACT_WOOD";"[T6] Master Lumberjack Contract";"";"";"";"";"";"";""
"Other";"";"";"Master Lumberjack Tome";"T6_SKILLBOOK_GATHER_WOOD";"[T6] Master Lumberjack Tome";"";"";"";"";"";"";""
"Other";"";"";"Master Lumberjack's Journal (Empty)";"T6_JOURNAL_WOOD_EMPTY";"[T6] Master Lumberjack's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Master Lumberjack's Journal (Full)";"T6_JOURNAL_WOOD_FULL";"[T6] Master Lumberjack's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Lumberjack's Journal (Partially Full)";"T6_JOURNAL_WOOD";"[T6] Master Lumberjack's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Lumberjack's Trophy Journal (Empty)";"T6_JOURNAL_TROPHY_WOOD_EMPTY";"[T6] Master Lumberjack's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Master Lumberjack's Trophy Journal (Full)";"T6_JOURNAL_TROPHY_WOOD_FULL";"[T6] Master Lumberjack's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Lumberjack's Trophy Journal (Partially Full)";"T6_JOURNAL_TROPHY_WOOD";"[T6] Master Lumberjack's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Mercenary Contract";"T6_LABOURER_CONTRACT_MERCENARY";"[T6] Master Mercenary Contract";"";"";"";"";"";"";""
"Other";"";"";"Master Mercenary's Journal (Empty)";"T6_JOURNAL_MERCENARY_EMPTY";"[T6] Master Mercenary's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Master Mercenary's Journal (Full)";"T6_JOURNAL_MERCENARY_FULL";"[T6] Master Mercenary's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Mercenary's Journal (Partially Full)";"T6_JOURNAL_MERCENARY";"[T6] Master Mercenary's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Mercenary's Trophy";"T6_FURNITUREITEM_TROPHY_MERCENARY";"[T6] Master Mercenary's Trophy";"";"";"";"";"";"";""
"Other";"";"";"Master Mercenary's Trophy Journal (Empty)";"T6_JOURNAL_TROPHY_MERCENARY_EMPTY";"[T6] Master Mercenary's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Master Mercenary's Trophy Journal (Full)";"T6_JOURNAL_TROPHY_MERCENARY_FULL";"[T6] Master Mercenary's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Mercenary's Trophy Journal (Partially Full)";"T6_JOURNAL_TROPHY_MERCENARY";"[T6] Master Mercenary's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Master of Fists Horse";"SKIN_HORSE_MONK";"[T0] Master of Fists Horse";"";"";"";"";"";"";""
"Other";"";"";"Master Ore Miner Tome";"T6_SKILLBOOK_GATHER_ORE";"[T6] Master Ore Miner Tome";"";"";"";"";"";"";""
"Other";"";"";"Master Prospector Contract";"T6_LABOURER_CONTRACT_ORE";"[T6] Master Prospector Contract";"";"";"";"";"";"";""
"Other";"";"";"Master Prospector's Journal (Empty)";"T6_JOURNAL_ORE_EMPTY";"[T6] Master Prospector's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Master Prospector's Journal (Full)";"T6_JOURNAL_ORE_FULL";"[T6] Master Prospector's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Prospector's Journal (Partially Full)";"T6_JOURNAL_ORE";"[T6] Master Prospector's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Prospector's Trophy Journal (Empty)";"T6_JOURNAL_TROPHY_ORE_EMPTY";"[T6] Master Prospector's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Master Prospector's Trophy Journal (Full)";"T6_JOURNAL_TROPHY_ORE_FULL";"[T6] Master Prospector's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Prospector's Trophy Journal (Partially Full)";"T6_JOURNAL_TROPHY_ORE";"[T6] Master Prospector's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Quarrier Tome";"T6_SKILLBOOK_GATHER_ROCK";"[T6] Master Quarrier Tome";"";"";"";"";"";"";""
"Other";"";"";"Master Stonecutter Contract";"T6_LABOURER_CONTRACT_STONE";"[T6] Master Stonecutter Contract";"";"";"";"";"";"";""
"Other";"";"";"Master Stonecutter's Journal (Empty)";"T6_JOURNAL_STONE_EMPTY";"[T6] Master Stonecutter's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Master Stonecutter's Journal (Full)";"T6_JOURNAL_STONE_FULL";"[T6] Master Stonecutter's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Stonecutter's Journal (Partially Full)";"T6_JOURNAL_STONE";"[T6] Master Stonecutter's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Stonecutter's Trophy Journal (Empty)";"T6_JOURNAL_TROPHY_STONE_EMPTY";"[T6] Master Stonecutter's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Master Stonecutter's Trophy Journal (Full)";"T6_JOURNAL_TROPHY_STONE_FULL";"[T6] Master Stonecutter's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Stonecutter's Trophy Journal (Partially Full)";"T6_JOURNAL_TROPHY_STONE";"[T6] Master Stonecutter's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Tinker Contract";"T6_LABOURER_CONTRACT_TOOLMAKER";"[T6] Master Tinker Contract";"";"";"";"";"";"";""
"Other";"";"";"Master Tinker's Journal (Empty)";"T6_JOURNAL_TOOLMAKER_EMPTY";"[T6] Master Tinker's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Master Tinker's Journal (Full)";"T6_JOURNAL_TOOLMAKER_FULL";"[T6] Master Tinker's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Master Tinker's Journal (Partially Full)";"T6_JOURNAL_TOOLMAKER";"[T6] Master Tinker's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Mechanical Boar";"SKIN_DIREBOAR_MECHANICAL_AJ";"[T0] Mechanical Boar";"";"";"";"";"";"";""
"Other";"";"";"Medium Hide";"T4_HIDE";"[T4] Medium Hide";"";"";"";"";"";"";""
"Other";"";"";"Memorial of the Fallen";"UNIQUE_FURNITUREITEM_ADC_GRAVE_B";"[T0] Memorial of the Fallen";"";"";"";"";"";"";""
"Other";"";"";"Merchant's Avatar";"UNIQUE_AVATAR_AJ_ECONOMY_01";"[T0] Merchant's Avatar";"";"";"";"";"";"";""
"Other";"";"";"Merchant's Avatar Ring";"UNIQUE_AVATARRING_AJ_ECONOMY_01";"[T0] Merchant's Avatar Ring";"";"";"";"";"";"";""
"Other";"";"";"Meteorite Ore";"T7_ORE";"[T7] Meteorite Ore";"";"";"";"";"";"";""
"Other";"";"";"Meteorite Ore Sample";"T7_FURNITUREITEM_TROPHY_ORE";"[T7] Meteorite Ore Sample";"";"";"";"";"";"";""
"Other";"";"";"Meteorite Steel Bar";"T7_METALBAR";"[T7] Meteorite Steel Bar";"";"";"";"";"";"";""
"Other";"";"";"Midwater Octopus";"T5_FISH_SALTWATER_ALL_RARE";"[T5] Midwater Octopus";"";"";"";"";"";"";""
"Other";"";"";"Midwater Octopus Salad";"T4_MEAL_SALAD_FISH";"[T4] Midwater Octopus Salad";"";"";"";"";"";"";""
"Other";"";"";"Miner Backpack";"T4_BACKPACK_GATHERER_ORE";"[T4] Adept's Miner Backpack";"";"";"";"";"";"";""
"Other";"";"";"Minor Acid Potion";"T3_POTION_ACID";"[T3] Minor Acid Potion";"";"";"";"";"";"";""
"Other";"";"";"Minor Berserk Potion";"T4_POTION_BERSERK";"[T4] Minor Berserk Potion";"";"";"";"";"";"";""
"Other";"";"";"Minor Calming Potion";"T3_POTION_MOB_RESET";"[T3] Minor Calming Potion";"";"";"";"";"";"";""
"Other";"";"";"Minor Cleansing Potion";"T3_POTION_CLEANSE2";"[T3] Minor Cleansing Potion";"";"";"";"";"";"";""
"Other";"";"";"Minor Energy Potion";"T2_POTION_ENERGY";"[T2] Minor Energy Potion";"";"";"";"";"";"";""
"Other";"";"";"Minor Gathering Potion";"T4_POTION_GATHER";"[T4] Minor Gathering Potion";"";"";"";"";"";"";""
"Other";"";"";"Minor Gigantify Potion";"T3_POTION_REVIVE";"[T3] Minor Gigantify Potion";"";"";"";"";"";"";""
"Other";"";"";"Minor Healing Potion";"T2_POTION_HEAL";"[T2] Minor Healing Potion";"";"";"";"";"";"";""
"Other";"";"";"Minor Hellfire Potion";"T4_POTION_LAVA";"[T4] Minor Hellfire Potion";"";"";"";"";"";"";""
"Other";"";"";"Minor Poison Potion";"T4_POTION_COOLDOWN";"[T4] Minor Poison Potion";"";"";"";"";"";"";""
"Other";"";"";"Minor Resistance Potion";"T3_POTION_STONESKIN";"[T3] Minor Resistance Potion";"";"";"";"";"";"";""
"Other";"";"";"Minor Sticky Potion";"T3_POTION_SLOWFIELD";"[T3] Minor Sticky Potion";"";"";"";"";"";"";""
"Other";"";"";"Minor Tornado in a Bottle";"T4_POTION_TORNADO";"[T4] Minor Tornado in a Bottle";"";"";"";"";"";"";""
"Other";"";"";"Mistbison";"SKIN_OX_MIST";"[T0] Mistbison";"";"";"";"";"";"";""
"Other";"";"";"Mistprowler";"SKIN_COUGAR_RANGER";"[T0] Mistprowler";"";"";"";"";"";"";""
"Other";"";"";"Miststalker";"SKIN_COUGAR_MIST";"[T0] Miststalker";"";"";"";"";"";"";""
"Other";"";"";"Mistwolf";"SKIN_DIREWOLF_MIST";"[T0] Mistwolf";"";"";"";"";"";"";""
"Other";"";"";"Mobile Banner Victory Emote Charge";"T1_KILL_EMOTE_FLAG_MOBILE_CHARGES_NONTRADABLE";"[T1] Mobile Banner Victory Emote Charge";"";"";"";"";"";"";""
"Other";"";"";"Modest Arena Display";"UNIQUE_FURNITUREITEM_VANITY_ARENA_BANNER_01";"[T0] Modest Arena Display";"";"";"";"";"";"";""
"Other";"";"";"Moose";"T6_MOUNT_GIANTSTAG_MOOSE";"[T6] Moose";"";"";"";"";"";"";""
"Other";"";"";"Moose Calf";"T6_FARM_GIANTSTAG_MOOSE_BABY";"[T6] Moose Calf";"";"";"";"";"";"";""
"Other";"";"";"Morgana Candle Stand";"UNIQUE_FURNITUREITEM_MORGANA_CANDLESTAND_A";"[T0] Morgana Candle Stand";"";"";"";"";"";"";""
"Other";"";"";"Morgana Carpet";"UNIQUE_FURNITUREITEM_MORGANA_CARPET_A";"[T0] Morgana Carpet";"";"";"";"";"";"";""
"Other";"";"";"Morgana Challenge Chest";"UNIQUE_LOOTCHEST_ADC_MAY2019";"[T0] Morgana Challenge Chest";"";"";"";"";"";"";""
"Other";"";"";"Morgana Cultist Statue";"UNIQUE_FURNITUREITEM_MORGANA_STATUE_A";"[T0] Morgana Cultist Statue";"";"";"";"";"";"";""
"Other";"";"";"Morgana Mare";"SKIN_ARMORED_HORSE_MORGANA";"[T0] Morgana Mare";"";"";"";"";"";"";""
"Other";"";"";"Morgana Mare Saddle";"T5_MOUNTUPGRADE_HORSE_MORGANA";"[T5] Morgana Mare Saddle";"";"";"";"";"";"";""
"Other";"";"";"Morgana Nightmare";"T8_MOUNT_ARMORED_HORSE_MORGANA@1";"[T8] Morgana Nightmare .1";"";"";"";"";"";"";""
"Other";"";"";"Morgana Raven";"UNIQUE_MOUNT_MORGANA_RAVEN_ADC";"[T0] Morgana Raven";"";"";"";"";"";"";""
"Other";"";"";"Morgana Stone Archway";"UNIQUE_FURNITUREITEM_MORGANA_ARCHWAY_A";"[T0] Morgana Stone Archway";"";"";"";"";"";"";""
"Other";"";"";"Morgana's Favor";"QUESTITEM_TOKEN_MORGANA";"[T0] Morgana's Favor";"";"";"";"";"";"";""
"Other";"";"";"Mountain Blindeye";"T5_FISH_FRESHWATER_MOUNTAIN_RARE";"[T5] Mountain Blindeye";"";"";"";"";"";"";""
"Other";"";"";"Mountain Blindeye Pie";"T5_MEAL_PIE_FISH";"[T5] Mountain Blindeye Pie";"";"";"";"";"";"";""
"Other";"";"";"Mountainheart";"T1_FACTION_MOUNTAIN_TOKEN_1";"[T1] Mountainheart";"";"";"";"";"";"";""
"Other";"";"";"Mule";"T2_MOUNT_MULE";"[T2] Novice's Mule";"";"";"";"";"";"";""
"Other";"";"";"Mule Skin: Jack o' Donkey";"UNIQUE_UNLOCK_SKIN_DONKEY_HALLOWEEN";"[T0] Mule Skin: Jack o' Donkey";"";"";"";"";"";"";""
"Other";"";"";"Mule Skin: Recruiter's Donkey";"UNIQUE_UNLOCK_SKIN_DONKEY_UNIQUE_TELLAFRIEND";"[T0] Mule Skin: Recruiter's Donkey";"";"";"";"";"";"";""
"Other";"";"";"Murkwater Clam";"T5_FISH_FRESHWATER_SWAMP_RARE";"[T5] Murkwater Clam";"";"";"";"";"";"";""
"Other";"";"";"Murkwater Clam Soup";"T3_MEAL_SOUP_FISH";"[T3] Murkwater Clam Soup";"";"";"";"";"";"";""
"Other";"";"";"Mutton Sandwich";"T6_MEAL_SANDWICH";"[T6] Mutton Sandwich";"";"";"";"";"";"";""
"Other";"";"";"Mutton Stew";"T6_MEAL_STEW";"[T6] Mutton Stew";"";"";"";"";"";"";""
"Other";"";"";"Mystic Owlet";"T5_FARM_OWL_FW_BRECILIEN_BABY";"[T5] Mystic Owlet";"";"";"";"";"";"";""
"Other";"";"";"Nature stone sigil";"PLAYERISLAND_FURNITUREITEM_STONE_NATURE_EMBLEM_GROUND_B";"[T0] Nature stone sigil";"";"";"";"";"";"";""
"Other";"";"";"Neat Cloth";"T3_CLOTH";"[T3] Neat Cloth";"";"";"";"";"";"";""
"Other";"";"";"Nebulous Memento";"UNIQUE_FURNITUREITEM_KILLTROPHY_MISTS_LARGE";"[T0] Nebulous Memento";"";"";"";"";"";"";""
"Other";"";"";"Necromantic Elixir";"T5_MOUNTUPGRADE_HORSE_CURSE";"[T5] Necromantic Elixir";"";"";"";"";"";"";""
"Other";"";"";"Nightshade Unicorn";"SKIN_HORSE_UNICORN";"[T0] Nightshade Unicorn";"";"";"";"";"";"";""
"Other";"";"";"Noble Community Chest";"UNIQUE_LOOTCHEST_AOCP";"[T0] Noble Community Chest";"";"";"";"";"";"";""
"Other";"";"";"Noble Community Token";"UNIQUE_TOKEN_AOCP";"[T0] Noble Community Token";"";"";"";"";"";"";""
"Other";"";"";"Novice Blacksmith Contract";"T2_LABOURER_CONTRACT_WARRIOR";"[T2] Novice Blacksmith Contract";"";"";"";"";"";"";""
"Other";"";"";"Novice Blacksmith's Journal (Empty)";"T2_JOURNAL_WARRIOR_EMPTY";"[T2] Novice Blacksmith's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Blacksmith's Journal (Full)";"T2_JOURNAL_WARRIOR_FULL";"[T2] Novice Blacksmith's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Blacksmith's Journal (Partially Full)";"T2_JOURNAL_WARRIOR";"[T2] Novice Blacksmith's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Cropper Contract";"T2_LABOURER_CONTRACT_FIBER";"[T2] Novice Cropper Contract";"";"";"";"";"";"";""
"Other";"";"";"Novice Cropper's Journal (Empty)";"T2_JOURNAL_FIBER_EMPTY";"[T2] Novice Cropper's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Cropper's Journal (Full)";"T2_JOURNAL_FIBER_FULL";"[T2] Novice Cropper's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Cropper's Journal (Partially Full)";"T2_JOURNAL_FIBER";"[T2] Novice Cropper's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Cropper's Trophy Journal (Empty)";"T2_JOURNAL_TROPHY_FIBER_EMPTY";"[T2] Novice Cropper's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Cropper's Trophy Journal (Full)";"T2_JOURNAL_TROPHY_FIBER_FULL";"[T2] Novice Cropper's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Cropper's Trophy Journal (Partially Full)";"T2_JOURNAL_TROPHY_FIBER";"[T2] Novice Cropper's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Fisherman Contract";"T2_LABOURER_CONTRACT_FISHERMAN";"[T2] Novice Fisherman Contract";"";"";"";"";"";"";""
"Other";"";"";"Novice Fisherman's Journal (Empty)";"T2_JOURNAL_FISHING_EMPTY";"[T2] Novice Fisherman's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Fisherman's Journal (Full)";"T2_JOURNAL_FISHING_FULL";"[T2] Novice Fisherman's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Fisherman's Journal (Partially Full)";"T2_JOURNAL_FISHING";"[T2] Novice Fisherman's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Fisherman's Trophy Journal (Empty)";"T2_JOURNAL_TROPHY_FISHING_EMPTY";"[T2] Novice Fisherman's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Fisherman's Trophy Journal (Full)";"T2_JOURNAL_TROPHY_FISHING_FULL";"[T2] Novice Fisherman's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Fisherman's Trophy Journal (Partially Full)";"T2_JOURNAL_TROPHY_FISHING";"[T2] Novice Fisherman's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Fletcher Contract";"T2_LABOURER_CONTRACT_HUNTER";"[T2] Novice Fletcher Contract";"";"";"";"";"";"";""
"Other";"";"";"Novice Fletcher's Journal (Empty)";"T2_JOURNAL_HUNTER_EMPTY";"[T2] Novice Fletcher's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Fletcher's Journal (Full)";"T2_JOURNAL_HUNTER_FULL";"[T2] Novice Fletcher's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Fletcher's Journal (Partially Full)";"T2_JOURNAL_HUNTER";"[T2] Novice Fletcher's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Gamekeeper Contract";"T2_LABOURER_CONTRACT_HIDE";"[T2] Novice Gamekeeper Contract";"";"";"";"";"";"";""
"Other";"";"";"Novice Gamekeeper's Journal (Empty)";"T2_JOURNAL_HIDE_EMPTY";"[T2] Novice Gamekeeper's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Gamekeeper's Journal (Full)";"T2_JOURNAL_HIDE_FULL";"[T2] Novice Gamekeeper's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Gamekeeper's Journal (Partially Full)";"T2_JOURNAL_HIDE";"[T2] Novice Gamekeeper's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Gamekeeper's Trophy Journal (Empty)";"T2_JOURNAL_TROPHY_HIDE_EMPTY";"[T2] Novice Gamekeeper's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Gamekeeper's Trophy Journal (Full)";"T2_JOURNAL_TROPHY_HIDE_FULL";"[T2] Novice Gamekeeper's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Gamekeeper's Trophy Journal (Partially Full)";"T2_JOURNAL_TROPHY_HIDE";"[T2] Novice Gamekeeper's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Imbuer Contract";"T2_LABOURER_CONTRACT_MAGE";"[T2] Novice Imbuer Contract";"";"";"";"";"";"";""
"Other";"";"";"Novice Imbuer's Journal (Empty)";"T2_JOURNAL_MAGE_EMPTY";"[T2] Novice Imbuer's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Imbuer's Journal (Full)";"T2_JOURNAL_MAGE_FULL";"[T2] Novice Imbuer's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Imbuer's Journal (Partially Full)";"T2_JOURNAL_MAGE";"[T2] Novice Imbuer's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Lumberjack Contract";"T2_LABOURER_CONTRACT_WOOD";"[T2] Novice Lumberjack Contract";"";"";"";"";"";"";""
"Other";"";"";"Novice Lumberjack's Journal (Empty)";"T2_JOURNAL_WOOD_EMPTY";"[T2] Novice Lumberjack's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Lumberjack's Journal (Full)";"T2_JOURNAL_WOOD_FULL";"[T2] Novice Lumberjack's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Lumberjack's Journal (Partially Full)";"T2_JOURNAL_WOOD";"[T2] Novice Lumberjack's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Lumberjack's Trophy Journal (Empty)";"T2_JOURNAL_TROPHY_WOOD_EMPTY";"[T2] Novice Lumberjack's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Lumberjack's Trophy Journal (Full)";"T2_JOURNAL_TROPHY_WOOD_FULL";"[T2] Novice Lumberjack's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Lumberjack's Trophy Journal (Partially Full)";"T2_JOURNAL_TROPHY_WOOD";"[T2] Novice Lumberjack's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Mercenary Contract";"T2_LABOURER_CONTRACT_MERCENARY";"[T2] Novice Mercenary Contract";"";"";"";"";"";"";""
"Other";"";"";"Novice Mercenary's Journal (Empty)";"T2_JOURNAL_MERCENARY_EMPTY";"[T2] Novice Mercenary's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Mercenary's Journal (Full)";"T2_JOURNAL_MERCENARY_FULL";"[T2] Novice Mercenary's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Mercenary's Journal (Partially Full)";"T2_JOURNAL_MERCENARY";"[T2] Novice Mercenary's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Mercenary's Trophy";"T2_FURNITUREITEM_TROPHY_MERCENARY";"[T2] Novice Mercenary's Trophy";"";"";"";"";"";"";""
"Other";"";"";"Novice Mercenary's Trophy Journal (Empty)";"T2_JOURNAL_TROPHY_MERCENARY_EMPTY";"[T2] Novice Mercenary's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Mercenary's Trophy Journal (Full)";"T2_JOURNAL_TROPHY_MERCENARY_FULL";"[T2] Novice Mercenary's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Mercenary's Trophy Journal (Partially Full)";"T2_JOURNAL_TROPHY_MERCENARY";"[T2] Novice Mercenary's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Prospector Contract";"T2_LABOURER_CONTRACT_ORE";"[T2] Novice Prospector Contract";"";"";"";"";"";"";""
"Other";"";"";"Novice Prospector's Journal (Empty)";"T2_JOURNAL_ORE_EMPTY";"[T2] Novice Prospector's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Prospector's Journal (Full)";"T2_JOURNAL_ORE_FULL";"[T2] Novice Prospector's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Prospector's Journal (Partially Full)";"T2_JOURNAL_ORE";"[T2] Novice Prospector's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Prospector's Trophy Journal (Empty)";"T2_JOURNAL_TROPHY_ORE_EMPTY";"[T2] Novice Prospector's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Prospector's Trophy Journal (Full)";"T2_JOURNAL_TROPHY_ORE_FULL";"[T2] Novice Prospector's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Prospector's Trophy Journal (Partially Full)";"T2_JOURNAL_TROPHY_ORE";"[T2] Novice Prospector's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Stonecutter Contract";"T2_LABOURER_CONTRACT_STONE";"[T2] Novice Stonecutter Contract";"";"";"";"";"";"";""
"Other";"";"";"Novice Stonecutter's Journal (Empty)";"T2_JOURNAL_STONE_EMPTY";"[T2] Novice Stonecutter's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Stonecutter's Journal (Full)";"T2_JOURNAL_STONE_FULL";"[T2] Novice Stonecutter's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Stonecutter's Journal (Partially Full)";"T2_JOURNAL_STONE";"[T2] Novice Stonecutter's Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Stonecutter's Trophy Journal (Empty)";"T2_JOURNAL_TROPHY_STONE_EMPTY";"[T2] Novice Stonecutter's Trophy Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Stonecutter's Trophy Journal (Full)";"T2_JOURNAL_TROPHY_STONE_FULL";"[T2] Novice Stonecutter's Trophy Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Stonecutter's Trophy Journal (Partially Full)";"T2_JOURNAL_TROPHY_STONE";"[T2] Novice Stonecutter's Trophy Journal (Partially Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Tinker Contract";"T2_LABOURER_CONTRACT_TOOLMAKER";"[T2] Novice Tinker Contract";"";"";"";"";"";"";""
"Other";"";"";"Novice Tinker's Journal (Empty)";"T2_JOURNAL_TOOLMAKER_EMPTY";"[T2] Novice Tinker's Journal (Empty)";"";"";"";"";"";"";""
"Other";"";"";"Novice Tinker's Journal (Full)";"T2_JOURNAL_TOOLMAKER_FULL";"[T2] Novice Tinker's Journal (Full)";"";"";"";"";"";"";""
"Other";"";"";"Novice Tinker's Journal (Partially Full)";"T2_JOURNAL_TOOLMAKER";"[T2] Novice Tinker's Journal (Partially Full)";"";"";"";"";"";"";""
